Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
StudyVersion,Modified,Attributes/Relationships,abbreviations,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,narrativeContentItems,Added,Data Type,,NarrativeContentItem
StudyVersion,Modified,Attributes/Relationships,narrativeContentItems,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,referenceIdentifiers,Added,Data Type,,ReferenceIdentifier
StudyVersion,Modified,Attributes/Relationships,referenceIdentifiers,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,biomedicalConcepts,Added,Data Type,,BiomedicalConcept
StudyVersion,Modified,Attributes/Relationships,biomedicalConcepts,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyVersion,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,studyInterventions,Added,Data Type,,StudyIntervention
StudyVersion,Modified,Attributes/Relationships,studyInterventions,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,bcSurrogates,Added,Data Type,,BiomedicalConceptSurrogate
StudyVersion,Modified,Attributes/Relationships,bcSurrogates,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,eligibilityCriterionItems,Added,Data Type,,EligibilityCriterionItem
StudyVersion,Modified,Attributes/Relationships,eligibilityCriterionItems,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,administrableProducts,Added,Data Type,,AdministrableProduct
StudyVersion,Modified,Attributes/Relationships,administrableProducts,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,roles,Added,Data Type,,StudyRole
StudyVersion,Modified,Attributes/Relationships,roles,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,organizations,Added,Data Type,,Organization
StudyVersion,Modified,Attributes/Relationships,organizations,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,bcCategories,Added,Data Type,,BiomedicalConceptCategory
StudyVersion,Modified,Attributes/Relationships,bcCategories,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,medicalDevices,Added,Data Type,,MedicalDevice
StudyVersion,Modified,Attributes/Relationships,medicalDevices,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,documentVersionIds,Added,Data Type,,string
StudyVersion,Modified,Attributes/Relationships,documentVersionIds,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,conditions,Added,Data Type,,Condition
StudyVersion,Modified,Attributes/Relationships,conditions,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,productOrganizationRoles,Added,Data Type,,ProductOrganizationRole
StudyVersion,Modified,Attributes/Relationships,productOrganizationRoles,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,studyPhase,Deleted,Data Type,AliasCode,
StudyVersion,Modified,Attributes/Relationships,studyPhase,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,documentVersionId,Deleted,Data Type,string,
StudyVersion,Modified,Attributes/Relationships,documentVersionId,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,studyType,Deleted,Data Type,Code,
StudyVersion,Modified,Attributes/Relationships,studyType,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,studyDesigns,Modified,Data Type,StudyDesign,"InterventionalStudyDesign, ObservationalStudyDesign"
StudyVersion,Modified,Attributes/Relationships,studyIdentifiers,Modified,Cardinality,0..*,1..*
