Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
Address,Modified,Attributes/Relationships,line,Deleted,Cardinality,0..1,
Address,Modified,Attributes/Relationships,line,Deleted,Data Type,String,
Address,Modified,Attributes/Relationships,country,Modified,Model Representation,Relationship,Attribute
BiomedicalConcept,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
BiomedicalConcept,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConcept,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
BiomedicalConcept,Modified,Attributes/Relationships,code,Modified,Model Representation,Relationship,Attribute
Condition,Modified,Attributes/Relationships,notes,Added,Inherited From,,SyntaxTemplate
Condition,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Condition,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Condition,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
GovernanceDate,Modified,Attributes/Relationships,type,Modified,Model Representation,Relationship,Attribute
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Inherited From,ScheduledInstance,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Model Representation,Relationship,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Cardinality,0..1,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Data Type,ScheduleTimelineExit,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timeline,Deleted,Inherited From,ScheduledInstance,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timeline,Deleted,Model Representation,Relationship,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timeline,Deleted,Cardinality,0..1,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timeline,Deleted,Data Type,ScheduleTimeline,
Organization,Modified,Attributes/Relationships,type,Added,Model Representation,,Attribute
Organization,Modified,Attributes/Relationships,type,Added,Cardinality,,1
Organization,Modified,Attributes/Relationships,type,Added,Data Type,,Code
Organization,Modified,Attributes/Relationships,managedSites,Added,Model Representation,,Relationship
Organization,Modified,Attributes/Relationships,managedSites,Added,Cardinality,,0..*
Organization,Modified,Attributes/Relationships,managedSites,Added,Data Type,,StudySite
Organization,Modified,Attributes/Relationships,organizationType,Deleted,Model Representation,Relationship,
Organization,Modified,Attributes/Relationships,organizationType,Deleted,Cardinality,1,
Organization,Modified,Attributes/Relationships,organizationType,Deleted,Data Type,Code,
Organization,Modified,Sub Classes,,,,ResearchOrganization,
AliasCode,Modified,Attributes/Relationships,standardCode,Modified,Model Representation,Relationship,Attribute
AliasCode,Modified,Attributes/Relationships,standardCodeAliases,Modified,Model Representation,Relationship,Attribute
StudyEpoch,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyEpoch,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyEpoch,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyEpoch,Modified,Attributes/Relationships,type,Modified,Model Representation,Relationship,Attribute
NarrativeContent,Modified,Attributes/Relationships,displaySectionNumber,Added,Model Representation,,Attribute
NarrativeContent,Modified,Attributes/Relationships,displaySectionNumber,Added,Cardinality,,1
NarrativeContent,Modified,Attributes/Relationships,displaySectionNumber,Added,Data Type,,Boolean
NarrativeContent,Modified,Attributes/Relationships,displaySectionTitle,Added,Model Representation,,Attribute
NarrativeContent,Modified,Attributes/Relationships,displaySectionTitle,Added,Cardinality,,1
NarrativeContent,Modified,Attributes/Relationships,displaySectionTitle,Added,Data Type,,Boolean
NarrativeContent,Modified,Attributes/Relationships,contentItem,Added,Model Representation,,Relationship
NarrativeContent,Modified,Attributes/Relationships,contentItem,Added,Cardinality,,0..1
NarrativeContent,Modified,Attributes/Relationships,contentItem,Added,Data Type,,NarrativeContentItem
NarrativeContent,Modified,Attributes/Relationships,text,Deleted,Model Representation,Attribute,
NarrativeContent,Modified,Attributes/Relationships,text,Deleted,Cardinality,0..1,
NarrativeContent,Modified,Attributes/Relationships,text,Deleted,Data Type,String,
NarrativeContent,Modified,Attributes/Relationships,sectionTitle,Modified,Cardinality,1,0..1
NarrativeContent,Modified,Attributes/Relationships,sectionNumber,Modified,Cardinality,1,0..1
StudyIdentifier,Modified,Super Classes,,,,,Identifier
StudyIdentifier,Modified,Attributes/Relationships,scope,Added,Inherited From,,Identifier
StudyIdentifier,Modified,Attributes/Relationships,scope,Added,Model Representation,,Relationship
StudyIdentifier,Modified,Attributes/Relationships,scope,Added,Cardinality,,1
StudyIdentifier,Modified,Attributes/Relationships,scope,Added,Data Type,,Organization
StudyIdentifier,Modified,Attributes/Relationships,text,Added,Inherited From,,Identifier
StudyIdentifier,Modified,Attributes/Relationships,text,Added,Model Representation,,Attribute
StudyIdentifier,Modified,Attributes/Relationships,text,Added,Cardinality,,1
StudyIdentifier,Modified,Attributes/Relationships,text,Added,Data Type,,String
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifierScope,Deleted,Model Representation,Relationship,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifierScope,Deleted,Cardinality,1,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifierScope,Deleted,Data Type,Organization,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifier,Deleted,Model Representation,Attribute,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifier,Deleted,Cardinality,1,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifier,Deleted,Data Type,String,
StudyIdentifier,Modified,Attributes/Relationships,id,Modified,Inherited From,,Identifier
StudyIntervention,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyIntervention,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyIntervention,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyIntervention,Modified,Attributes/Relationships,productDesignation,Deleted,Model Representation,Relationship,
StudyIntervention,Modified,Attributes/Relationships,productDesignation,Deleted,Cardinality,1,
StudyIntervention,Modified,Attributes/Relationships,productDesignation,Deleted,Data Type,Code,
StudyIntervention,Modified,Attributes/Relationships,pharmacologicClass,Deleted,Model Representation,Relationship,
StudyIntervention,Modified,Attributes/Relationships,pharmacologicClass,Deleted,Cardinality,0..1,
StudyIntervention,Modified,Attributes/Relationships,pharmacologicClass,Deleted,Data Type,Code,
StudyIntervention,Modified,Attributes/Relationships,type,Modified,Model Representation,Relationship,Attribute
StudyIntervention,Modified,Attributes/Relationships,codes,Modified,Model Representation,Relationship,Attribute
StudyIntervention,Modified,Attributes/Relationships,Role,Modified,Model Representation,Relationship,Attribute
StudyIntervention,Modified,Attributes/Relationships,administrations,Modified,Data Type,AgentAdministration,Administration
StudyIntervention,Modified,Attributes/Relationships,minimumResponseDuration,Modified,Model Representation,Relationship,Attribute
IntercurrentEvent,Modified,Super Classes,,,,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,notes,Added,Inherited From,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
IntercurrentEvent,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
IntercurrentEvent,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
IntercurrentEvent,Modified,Attributes/Relationships,dictionary,Added,Inherited From,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,dictionary,Added,Model Representation,,Relationship
IntercurrentEvent,Modified,Attributes/Relationships,dictionary,Added,Cardinality,,0..1
IntercurrentEvent,Modified,Attributes/Relationships,dictionary,Added,Data Type,,SyntaxTemplateDictionary
IntercurrentEvent,Modified,Attributes/Relationships,text,Added,Inherited From,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,text,Added,Model Representation,,Attribute
IntercurrentEvent,Modified,Attributes/Relationships,text,Added,Cardinality,,1
IntercurrentEvent,Modified,Attributes/Relationships,text,Added,Data Type,,String
IntercurrentEvent,Modified,Attributes/Relationships,id,Modified,Inherited From,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,name,Modified,Inherited From,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,label,Modified,Inherited From,,SyntaxTemplate
IntercurrentEvent,Modified,Attributes/Relationships,description,Modified,Inherited From,,SyntaxTemplate
PopulationDefinition,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
PopulationDefinition,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
PopulationDefinition,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
PopulationDefinition,Modified,Attributes/Relationships,plannedEnrollmentNumber,Modified,Model Representation,Relationship,Attribute
PopulationDefinition,Modified,Attributes/Relationships,plannedEnrollmentNumber,Modified,Data Type,Range,QuantityRange
PopulationDefinition,Modified,Attributes/Relationships,plannedSex,Modified,Model Representation,Relationship,Attribute
PopulationDefinition,Modified,Attributes/Relationships,plannedSex,Modified,Cardinality,0..1,0..2
PopulationDefinition,Modified,Attributes/Relationships,criteria,Modified,Cardinality,1..*,0..*
PopulationDefinition,Modified,Attributes/Relationships,plannedAge,Modified,Model Representation,Relationship,Attribute
PopulationDefinition,Modified,Attributes/Relationships,plannedCompletionNumber,Modified,Model Representation,Relationship,Attribute
PopulationDefinition,Modified,Attributes/Relationships,plannedCompletionNumber,Modified,Data Type,Range,QuantityRange
PopulationDefinition,Modified,Abstract,,,,False,True
ScheduleTimeline,Modified,Attributes/Relationships,plannedDuration,Added,Model Representation,,Attribute
ScheduleTimeline,Modified,Attributes/Relationships,plannedDuration,Added,Cardinality,,0..1
ScheduleTimeline,Modified,Attributes/Relationships,plannedDuration,Added,Data Type,,Duration
Activity,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Activity,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Activity,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Activity,Modified,Attributes/Relationships,children,Added,Model Representation,,Relationship
Activity,Modified,Attributes/Relationships,children,Added,Cardinality,,0..*
Activity,Modified,Attributes/Relationships,children,Added,Data Type,,Activity
BiomedicalConceptProperty,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
BiomedicalConceptProperty,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConceptProperty,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
BiomedicalConceptProperty,Modified,Attributes/Relationships,code,Modified,Model Representation,Relationship,Attribute
StudyTitle,Modified,Attributes/Relationships,type,Modified,Model Representation,Relationship,Attribute
StudyCohort,Modified,Attributes/Relationships,notes,Added,Inherited From,,PopulationDefinition
StudyCohort,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyCohort,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyCohort,Modified,Attributes/Relationships,indications,Added,Model Representation,,Relationship
StudyCohort,Modified,Attributes/Relationships,indications,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,indications,Added,Data Type,,Indication
StudyCohort,Modified,Attributes/Relationships,plannedEnrollmentNumber,Modified,Model Representation,Relationship,Attribute
StudyCohort,Modified,Attributes/Relationships,plannedEnrollmentNumber,Modified,Data Type,Range,QuantityRange
StudyCohort,Modified,Attributes/Relationships,plannedSex,Modified,Model Representation,Relationship,Attribute
StudyCohort,Modified,Attributes/Relationships,plannedSex,Modified,Cardinality,0..1,0..2
StudyCohort,Modified,Attributes/Relationships,criteria,Modified,Cardinality,1..*,0..*
StudyCohort,Modified,Attributes/Relationships,plannedAge,Modified,Model Representation,Relationship,Attribute
StudyCohort,Modified,Attributes/Relationships,plannedCompletionNumber,Modified,Model Representation,Relationship,Attribute
StudyCohort,Modified,Attributes/Relationships,plannedCompletionNumber,Modified,Data Type,Range,QuantityRange
Timing,Modified,Attributes/Relationships,type,Modified,Model Representation,Relationship,Attribute
Timing,Modified,Attributes/Relationships,relativeFromScheduledInstance,Modified,Cardinality,0..1,1
Timing,Modified,Attributes/Relationships,relativeToFrom,Modified,Model Representation,Relationship,Attribute
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyElement,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyElement,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyElement,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Masking,Modified,Attributes/Relationships,text,Added,Model Representation,,Attribute
Masking,Modified,Attributes/Relationships,text,Added,Cardinality,,1
Masking,Modified,Attributes/Relationships,text,Added,Data Type,,String
Masking,Modified,Attributes/Relationships,isMasked,Added,Model Representation,,Attribute
Masking,Modified,Attributes/Relationships,isMasked,Added,Cardinality,,1
Masking,Modified,Attributes/Relationships,isMasked,Added,Data Type,,Boolean
Masking,Modified,Attributes/Relationships,Role,Deleted,Model Representation,Relationship,
Masking,Modified,Attributes/Relationships,Role,Deleted,Cardinality,1,
Masking,Modified,Attributes/Relationships,Role,Deleted,Data Type,Code,
Masking,Modified,Attributes/Relationships,description,Deleted,Model Representation,Attribute,
Masking,Modified,Attributes/Relationships,description,Deleted,Cardinality,1,
Masking,Modified,Attributes/Relationships,description,Deleted,Data Type,String,
ScheduledInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Model Representation,Relationship,
ScheduledInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Cardinality,0..1,
ScheduledInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Data Type,ScheduleTimelineExit,
ScheduledInstance,Modified,Attributes/Relationships,timeline,Deleted,Model Representation,Relationship,
ScheduledInstance,Modified,Attributes/Relationships,timeline,Deleted,Cardinality,0..1,
ScheduledInstance,Modified,Attributes/Relationships,timeline,Deleted,Data Type,ScheduleTimeline,
ScheduledInstance,Modified,Abstract,,,,False,True
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Data Type,,GovernanceDate
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Data Type,,StudyAmendmentImpact
StudyAmendment,Modified,Attributes/Relationships,name,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,name,Added,Cardinality,,1
StudyAmendment,Modified,Attributes/Relationships,name,Added,Data Type,,String
StudyAmendment,Modified,Attributes/Relationships,label,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
StudyAmendment,Modified,Attributes/Relationships,label,Added,Data Type,,String
StudyAmendment,Modified,Attributes/Relationships,description,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,description,Added,Cardinality,,0..1
StudyAmendment,Modified,Attributes/Relationships,description,Added,Data Type,,String
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Cardinality,,1..*
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Data Type,,StudyChange
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Cardinality,,1..*
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Data Type,,GeographicScope
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Model Representation,Attribute,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Cardinality,1,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Data Type,Boolean,
StudyAmendment,Modified,Attributes/Relationships,enrollments,Modified,Cardinality,1..*,0..*
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Model Representation,,Attribute
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Cardinality,,0..*
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Data Type,,Code
Encounter,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Encounter,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Encounter,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Model Representation,Relationship,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Cardinality,0..*,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Data Type,Code,
Encounter,Modified,Attributes/Relationships,type,Modified,Model Representation,Relationship,Attribute
Encounter,Modified,Attributes/Relationships,contactModes,Modified,Model Representation,Relationship,Attribute
Estimand,Modified,Attributes/Relationships,populationSummary,Added,Model Representation,,Attribute
Estimand,Modified,Attributes/Relationships,populationSummary,Added,Cardinality,,1
Estimand,Modified,Attributes/Relationships,populationSummary,Added,Data Type,,String
Estimand,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Estimand,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Estimand,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Estimand,Modified,Attributes/Relationships,name,Added,Model Representation,,Attribute
Estimand,Modified,Attributes/Relationships,name,Added,Cardinality,,1
Estimand,Modified,Attributes/Relationships,name,Added,Data Type,,String
Estimand,Modified,Attributes/Relationships,label,Added,Model Representation,,Attribute
Estimand,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
Estimand,Modified,Attributes/Relationships,label,Added,Data Type,,String
Estimand,Modified,Attributes/Relationships,description,Added,Model Representation,,Attribute
Estimand,Modified,Attributes/Relationships,description,Added,Cardinality,,0..1
Estimand,Modified,Attributes/Relationships,description,Added,Data Type,,String
Estimand,Modified,Attributes/Relationships,interventions,Added,Model Representation,,Relationship
Estimand,Modified,Attributes/Relationships,interventions,Added,Cardinality,,1..*
Estimand,Modified,Attributes/Relationships,interventions,Added,Data Type,,StudyIntervention
Estimand,Modified,Attributes/Relationships,intervention,Deleted,Model Representation,Relationship,
Estimand,Modified,Attributes/Relationships,intervention,Deleted,Cardinality,1,
Estimand,Modified,Attributes/Relationships,intervention,Deleted,Data Type,StudyIntervention,
Estimand,Modified,Attributes/Relationships,summaryMeasure,Deleted,Model Representation,Attribute,
Estimand,Modified,Attributes/Relationships,summaryMeasure,Deleted,Cardinality,1,
Estimand,Modified,Attributes/Relationships,summaryMeasure,Deleted,Data Type,String,
Study,Modified,Attributes/Relationships,documentedBy,Modified,Cardinality,0..1,0..*
Study,Modified,Attributes/Relationships,documentedBy,Modified,Data Type,StudyProtocolDocument,StudyDefinitionDocument
Endpoint,Modified,Attributes/Relationships,notes,Added,Inherited From,,SyntaxTemplate
Endpoint,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Endpoint,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Endpoint,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Endpoint,Modified,Attributes/Relationships,level,Modified,Model Representation,Relationship,Attribute
Procedure,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Procedure,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Procedure,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Procedure,Modified,Attributes/Relationships,code,Modified,Model Representation,Relationship,Attribute
SyntaxTemplate,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
SyntaxTemplate,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
SyntaxTemplate,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
SyntaxTemplate,Modified,Abstract,,,,False,True
SyntaxTemplate,Modified,Sub Classes,,,,"Characteristic, Condition, EligibilityCriterion, Endpoint, Objective","Characteristic, Condition, EligibilityCriterionItem, Endpoint, IntercurrentEvent, Objective"
ResponseCode,Modified,Attributes/Relationships,name,Added,Model Representation,,Attribute
ResponseCode,Modified,Attributes/Relationships,name,Added,Cardinality,,1
ResponseCode,Modified,Attributes/Relationships,name,Added,Data Type,,String
ResponseCode,Modified,Attributes/Relationships,label,Added,Model Representation,,Attribute
ResponseCode,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
ResponseCode,Modified,Attributes/Relationships,label,Added,Data Type,,String
ResponseCode,Modified,Attributes/Relationships,code,Modified,Model Representation,Relationship,Attribute
StudyVersion,Modified,Attributes/Relationships,documentVersions,Added,Model Representation,,Relationship
StudyVersion,Modified,Attributes/Relationships,documentVersions,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,documentVersions,Added,Data Type,,StudyDefinitionDocumentVersion
StudyVersion,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyVersion,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyVersion,Modified,Attributes/Relationships,abbreviations,Added,Model Representation,,Relationship
StudyVersion,Modified,Attributes/Relationships,abbreviations,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,abbreviations,Added,Data Type,,Abbreviation
StudyVersion,Modified,Attributes/Relationships,referenceIdentifiers,Added,Model Representation,,Relationship
StudyVersion,Modified,Attributes/Relationships,referenceIdentifiers,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,referenceIdentifiers,Added,Data Type,,ReferenceIdentifier
StudyVersion,Modified,Attributes/Relationships,studyPhase,Deleted,Model Representation,Relationship,
StudyVersion,Modified,Attributes/Relationships,studyPhase,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,studyPhase,Deleted,Data Type,AliasCode,
StudyVersion,Modified,Attributes/Relationships,documentVersion,Deleted,Model Representation,Relationship,
StudyVersion,Modified,Attributes/Relationships,documentVersion,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,documentVersion,Deleted,Data Type,StudyProtocolDocumentVersion,
StudyVersion,Modified,Attributes/Relationships,studyType,Deleted,Model Representation,Relationship,
StudyVersion,Modified,Attributes/Relationships,studyType,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,studyType,Deleted,Data Type,Code,
StudyVersion,Modified,Attributes/Relationships,studyIdentifiers,Modified,Cardinality,0..*,1..*
StudyVersion,Modified,Attributes/Relationships,businessTherapeuticAreas,Modified,Model Representation,Relationship,Attribute
